LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER
        E41000321 Tower Hamlets,22,"2,712",249,"2,102",409,281,167
        E41000321 Tower Hamlets,23,"3,531",312,"2,222",502,349,126
        E41000321 Tower Hamlets,24,"4,134",346,"2,275",391,432,198
        E41000321 Tower Hamlets,25,"4,454",303,"2,176",438,352,196
        E41000321 Tower Hamlets,26,"4,481",304,"2,285",434,388,183
        E41000321 Tower Hamlets,27,"4,516",335,"2,373",440,360,221
        E41000321 Tower Hamlets,28,"4,385",293,"2,297",490,372,202
        E41000321 Tower Hamlets,29,"4,221",272,"2,423",415,340,208
        E41000321 Tower Hamlets,30,"4,188",265,"2,355",298,429,236
        E41000321 Tower Hamlets,31,"3,780",232,"2,294",332,356,149
        E41000321 Tower Hamlets,32,"3,287",211,"2,117",295,331,171
        E41000321 Tower Hamlets,33,"2,975",190,"2,063",231,356,179
        E41000321 Tower Hamlets,34,"2,700",141,"2,188",226,293,160
        E41000321 Tower Hamlets,35,"2,368",139,"1,771",169,294,160
        E41000321 Tower Hamlets,36,"2,307",127,"1,832",155,333,143
        E41000321 Tower Hamlets,37,"1,995",102,"1,722",111,276,72
        E41000321 Tower Hamlets,38,"1,800",120,"1,382",103,286,87
        E41000321 Tower Hamlets,39,"1,786",91,"1,362",75,291,80
        E41000321 Tower Hamlets,40,"1,721",98,"1,298",90,298,90
        E41000321 Tower Hamlets,41,"1,550",86,"1,107",72,294,65
        E41000321 Tower Hamlets,42,"1,542",91,"1,049",68,303,80
        E41000321 Tower Hamlets,43,"1,401",94,977,46,331,84
        E41000321 Tower Hamlets,44,"1,514",73,813,56,307,80
        E41000321 Tower Hamlets,45,"1,313",93,709,37,284,66
        E41000321 Tower Hamlets,46,"1,316",55,618,38,290,97
        E41000321 Tower Hamlets,47,"1,284",85,654,44,280,56
        E41000321 Tower Hamlets,48,"1,211",55,636,50,277,68
        E41000321 Tower Hamlets,49,"1,196",51,595,22,253,45
        E41000321 Tower Hamlets,50,"1,177",53,543,17,214,47
        E41000321 Tower Hamlets,51,"1,130",47,569,37,221,42
        E41000321 Tower Hamlets,52,"1,054",56,547,41,206,30
        E41000321 Tower Hamlets,53,"1,031",43,579,53,156,32
        E41000321 Tower Hamlets,54,"1,041",44,529,35,136,26
        E41000321 Tower Hamlets,55,998,34,458,44,173,25
        E41000321 Tower Hamlets,56,940,40,454,45,138,28
        E41000321 Tower Hamlets,57,913,35,370,35,108,30
        E41000321 Tower Hamlets,58,938,28,425,31,113,27
        E41000321 Tower Hamlets,59,869,20,360,28,84,32
        E41000321 Tower Hamlets,60,791,21,293,27,93,22
        E41000321 Tower Hamlets,61,780,18,257,18,86,14
        E41000321 Tower Hamlets,62,828,14,207,29,87,9
        E41000321 Tower Hamlets,63,808,16,189,23,69,21
        E41000321 Tower Hamlets,64,867,14,159,30,65,8
        E41000321 Tower Hamlets,65,638,11,156,17,62,9
        E41000321 Tower Hamlets,66,605,20,152,13,60,12
        E41000321 Tower Hamlets,67,558,7,157,17,70,6
        E41000321 Tower Hamlets,68,498,10,204,9,70,14
        E41000321 Tower Hamlets,69,452,4,230,12,57,10
        E41000321 Tower Hamlets,70,466,15,295,6,76,11
        E41000321 Tower Hamlets,71,432,13,289,15,72,11
        E41000321 Tower Hamlets,72,409,8,259,10,68,10
        E41000321 Tower Hamlets,73,414,8,262,19,68,14
        E41000321 Tower Hamlets,74,403,14,275,8,75,4
        E41000321 Tower Hamlets,75,412,5,223,14,45,9
        E41000321 Tower Hamlets,76,390,11,182,8,71,5
        E41000321 Tower Hamlets,77,397,9,159,9,63,5
        E41000321 Tower Hamlets,78,392,7,153,10,56,3
        E41000321 Tower Hamlets,79,363,6,148,4,41,4
        E41000321 Tower Hamlets,80,402,5,159,3,43,7
        E41000321 Tower Hamlets,81,358,8,104,5,48,5
        E41000321 Tower Hamlets,82,350,2,64,5,20,5
        E41000321 Tower Hamlets,83,330,4,57,4,42,3
        E41000321 Tower Hamlets,84,292,4,57,1,19,1
        E41000321 Tower Hamlets,     85 - 89,"1,036",14,101,17,78,10
        E41000321 Tower Hamlets,     90 - 94,345,7,28,8,30,1
        E41000321 Tower Hamlets,     95 - 99,85,1,6,1,2,2
        E41000321 Tower Hamlets,     100 and over,14,0,2,0,2,0
        E41000323 Wandsworth,        E41000323 Wandsworth,0,0,0,0,0,0
        E41000323 Wandsworth,     Total: Age,"219,216","15,241","29,623","3,715","32,756","6,444"
        E41000323 Wandsworth,0,"3,483",629,397,39,542,98
        E41000323 Wandsworth,1,"2,959",605,437,22,495,90
        E41000323 Wandsworth,2,"2,743",482,406,29,494,65
        E41000323 Wandsworth,3,"2,357",462,423,18,575,97
        E41000323 Wandsworth,4,"2,127",465,415,24,610,82
        E41000323 Wandsworth,5,"1,884",417,364,11,528,84
        E41000323 Wandsworth,6,"1,678",345,388,13,521,74
        E41000323 Wandsworth,7,"1,642",329,331,13,534,74
        E41000323 Wandsworth,8,"1,495",299,356,17,481,72
        E41000323 Wandsworth,9,"1,416",291,331,16,496,74
        E41000323 Wandsworth,10,"1,400",267,332,19,496,67
        E41000323 Wandsworth,11,"1,356",278,335,17,533,63
        E41000323 Wandsworth,12,"1,303",288,337,16,551,69
        E41000323 Wandsworth,13,"1,226",276,356,18,563,48
        E41000323 Wandsworth,14,"1,153",247,338,28,475,66
        E41000323 Wandsworth,15,"1,112",235,333,20,488,53
        E41000323 Wandsworth,16,"1,163",219,338,17,499,65
        E41000323 Wandsworth,17,"1,114",245,370,25,510,56
        E41000323 Wandsworth,18,"1,344",243,360,31,516,69
        E41000323 Wandsworth,19,"1,626",282,422,32,534,82
        E41000323 Wandsworth,20,"1,691",225,445,56,567,117
        E41000323 Wandsworth,21,"2,060",275,455,59,535,110
        E41000323 Wandsworth,22,"2,797",312,486,98,491,151
        E41000323 Wandsworth,23,"4,045",328,515,88,483,127
        E41000323 Wandsworth,24,"5,449",375,587,116,497,159
        E41000323 Wandsworth,25,"6,708",390,618,114,552,193
        E41000323 Wandsworth,26,"7,408",392,669,133,559,196
        E41000323 Wandsworth,27,"7,631",441,612,165,546,199
        E41000323 Wandsworth,28,"7,847",347,774,139,552,186
        E41000323 Wandsworth,29,"7,798",402,754,166,489,237
        E41000323 Wandsworth,30,"7,387",320,664,123,537,167
        E41000323 Wandsworth,31,"7,110",318,692,132,538,155
        E41000323 Wandsworth,32,"6,867",273,672,123,475,144
        E41000323 Wandsworth,33,"6,233",266,572,122,437,193
        E41000323 Wandsworth,34,"5,669",224,669,101,426,131
        E41000323 Wandsworth,35,"5,139",203,585,75,438,139
        E41000323 Wandsworth,36,"4,833",192,608,82,432,146
        E41000323 Wandsworth,37,"4,424",181,567,72,492,121
        E41000323 Wandsworth,38,"4,152",206,542,47,496,137
        E41000323 Wandsworth,39,"3,836",173,533,55,502,113
        E41000323 Wandsworth,40,"3,638",164,474,54,522,111
        E41000323 Wandsworth,41,"3,339",141,508,52,507,131
        E41000323 Wandsworth,42,"3,023",149,461,62,637,99
        E41000323 Wandsworth,43,"3,054",128,393,51,553,101
        E41000323 Wandsworth,44,"2,922",158,403,52,553,102
        E41000323 Wandsworth,45,"2,778",105,390,45,590,91
        E41000323 Wandsworth,46,"2,605",128,338,48,504,79
        E41000323 Wandsworth,47,"2,636",132,331,52,554,74
        E41000323 Wandsworth,48,"2,460",112,335,55,489,68
        E41000323 Wandsworth,49,"2,215",86,294,29,412,65
        E41000323 Wandsworth,50,"2,314",100,334,41,395,47
        E41000323 Wandsworth,51,"2,086",82,313,31,392,61
        E41000323 Wandsworth,52,"1,982",71,264,37,336,58
        E41000323 Wandsworth,53,"1,873",46,257,28,290,50
        E41000323 Wandsworth,54,"1,901",41,293,51,285,29
        E41000323 Wandsworth,55,"1,760",47,280,39,277,41
        E41000323 Wandsworth,56,"1,688",51,242,32,274,35
        E41000323 Wandsworth,57,"1,654",45,254,24,238,47
        E41000323 Wandsworth,58,"1,638",35,248,36,211,44
        E41000323 Wandsworth,59,"1,578",42,219,23,202,47
        E41000323 Wandsworth,60,"1,594",41,233,29,175,34
        E41000323 Wandsworth,61,"1,607",29,241,28,181,35
        E41000323 Wandsworth,62,"1,628",33,228,22,170,42
        E41000323 Wandsworth,63,"1,713",30,211,24,156,23
        E41000323 Wandsworth,64,"1,751",33,185,15,148,19
        E41000323 Wandsworth,65,"1,235",35,177,20,139,28
        E41000323 Wandsworth,66,"1,310",25,159,28,151,27
        E41000323 Wandsworth,67,"1,117",27,176,17,164,24
        E41000323 Wandsworth,68,"1,128",28,178,6,202,20
        E41000323 Wandsworth,69,922,19,146,16,164,22
        E41000323 Wandsworth,70,985,32,152,13,201,21
        E41000323 Wandsworth,71,980,27,186,14,205,16
        E41000323 Wandsworth,72,952,28,154,23,222,18
        E41000323 Wandsworth,73,913,15,145,9,189,13
        E41000323 Wandsworth,74,861,27,125,18,191,10
        E41000323 Wandsworth,75,808,17,123,9,202,14
        E41000323 Wandsworth,76,743,16,111,9,182,13
        E41000323 Wandsworth,77,737,15,96,10,137,13
        E41000323 Wandsworth,78,676,10,80,11,133,11
        E41000323 Wandsworth,79,727,19,67,13,113,11
        E41000323 Wandsworth,80,651,16,72,11,101,6
        E41000323 Wandsworth,81,612,19,58,4,86,14
        E41000323 Wandsworth,82,544,10,48,3,78,4
        E41000323 Wandsworth,83,541,13,48,4,69,6
        E41000323 Wandsworth,84,485,16,40,8,63,7
        E41000323 Wandsworth,     85 - 89,"1,985",35,120,16,173,26
        E41000323 Wandsworth,     90 - 94,892,10,36,1,46,10
        E41000323 Wandsworth,     95 - 99,267,6,7,1,7,8
        E41000323 Wandsworth,     100 and over,43,0,2,0,2,0
    E42000090 Outer London,    E42000090 Outer London,0,0,0,0,0,0
    E42000090 Outer London,     Total: Age,"3,034,226","215,531","938,086","58,267","548,459","147,471"
    E42000090 Outer London,0,"38,199","8,732","14,448",671,"10,450","2,663"
    E42000090 Outer London,1,"37,125","8,575","14,699",583,"10,876","2,599"
    E42000090 Outer London,2,"35,842","8,259","14,443",577,"11,229","2,583"
    E42000090 Outer London,3,"35,261","7,968","14,743",590,"11,660","2,744"
    E42000090 Outer London,4,"33,401","7,660","14,376",501,"11,520","2,610"
    E42000090 Outer London,5,"31,727","6,908","13,683",499,"11,163","2,501"
    E42000090 Outer London,6,"30,613","6,139","12,981",458,"10,467","2,471"
    E42000090 Outer London,7,"29,606","5,786","12,480",438,"9,909","2,385"
    E42000090 Outer London,8,"28,583","5,459","11,933",427,"9,451","2,138"
    E42000090 Outer London,9,"28,687","5,209","11,606",403,"9,349","2,111"
    E42000090 Outer London,10,"29,809","5,245","11,371",471,"9,220","2,067"
    E42000090 Outer London,11,"30,722","4,946","11,448",474,"9,374","2,054"
    E42000090 Outer London,12,"31,114","4,945","11,266",437,"9,309","1,990"
    E42000090 Outer London,13,"31,380","5,150","11,559",523,"9,464","2,025"
    E42000090 Outer London,14,"31,975","4,681","11,658",492,"9,496","2,050"
    E42000090 Outer London,15,"32,914","4,696","11,856",585,"9,686","2,111"
    E42000090 Outer London,16,"33,111","4,783","11,795",552,"9,169","2,143"
    E42000090 Outer London,17,"34,222","4,603","12,319",682,"9,353","2,176"
    E42000090 Outer London,18,"32,561","4,273","11,859",717,"8,363","2,044"
    E42000090 Outer London,19,"30,836","3,606","11,459",622,"7,399","2,005"
    E42000090 Outer London,20,"32,577","3,580","12,290","1,026","7,813","2,239"
    E42000090 Outer London,21,"34,084","3,574","13,494","1,114","7,746","2,349"
    E42000090 Outer London,22,"37,923","3,741","14,933","1,542","7,934","2,295"
    E42000090 Outer London,23,"41,804","3,764","16,944","1,270","7,897","2,472"
    E42000090 Outer London,24,"42,174","3,552","17,286","1,174","7,883","2,342"
    E42000090 Outer London,25,"44,457","3,655","18,846","1,276","8,193","2,718"
    E42000090 Outer London,26,"45,332","3,590","19,724","1,165","7,896","2,919"
    E42000090 Outer London,27,"46,563","3,218","19,443","1,299","7,888","2,816"
    E42000090 Outer London,28,"48,200","3,325","20,438","1,446","8,150","2,826"
    E42000090 Outer London,29,"49,068","3,290","20,720","1,467","8,147","3,111"
    E42000090 Outer London,30,"50,358","3,114","21,145","1,342","8,456","3,010"
    E42000090 Outer London,31,"49,748","2,964","20,819","1,449","8,655","2,983"
    E42000090 Outer London,32,"47,872","2,806","20,054","1,313","8,745","2,930"
    E42000090 Outer London,33,"45,537","2,612","19,278","1,177","8,262","2,740"
    E42000090 Outer London,34,"45,144","2,441","18,900","1,230","8,627","2,745"
    E42000090 Outer London,35,"43,884","2,391","18,109","1,167","8,425","2,729"
    E42000090 Outer London,36,"44,710","2,231","17,155","1,105","8,660","2,685"
    E42000090 Outer London,37,"44,106","2,162","16,698","1,027","8,242","2,846"
    E42000090 Outer London,38,"44,703","2,279","16,252","1,044","8,904","2,615"
    E42000090 Outer London,39,"45,229","2,241","15,785",925,"8,368","2,579"
    E42000090 Outer London,40,"44,986","2,195","14,843",961,"9,751","2,651"
    E42000090 Outer London,41,"44,125","2,060","14,558",876,"9,802","2,600"
    E42000090 Outer London,42,"44,405","2,029","14,012",974,"10,095","2,366"
    E42000090 Outer London,43,"45,333","2,028","13,229",810,"10,121","2,308"
    E42000090 Outer London,44,"46,142","1,922","12,230",834,"10,141","2,233"
    E42000090 Outer London,45,"45,856","1,964","12,240",795,"10,276","2,184"
    E42000090 Outer London,46,"45,735","1,886","11,640",807,"10,238","2,093"
    E42000090 Outer London,47,"45,442","1,770","11,248",883,"9,547","2,066"
    E42000090 Outer London,48,"44,093","1,638","11,205",896,"8,978","1,903"
    E42000090 Outer London,49,"42,910","1,457","11,112",701,"7,705","1,787"
    E42000090 Outer London,50,"42,192","1,324","11,042",792,"7,804","1,769"
    E42000090 Outer London,51,"40,510","1,186","10,695",741,"6,884","1,595"
    E42000090 Outer London,52,"39,940","1,154","10,554",774,"6,339","1,490"
    E42000090 Outer London,53,"38,328","1,021","10,277",774,"5,505","1,416"
    E42000090 Outer London,54,"36,771",944,"10,112",745,"4,913","1,420"
    E42000090 Outer London,55,"35,728",835,"9,788",742,"4,333","1,363"
    E42000090 Outer London,56,"34,645",770,"9,533",740,"3,896","1,193"
    E42000090 Outer London,57,"34,325",699,"8,722",792,"3,287","1,198"
    E42000090 Outer London,58,"33,234",641,"8,617",663,"3,145","1,027"
    E42000090 Outer London,59,"33,145",630,"7,937",686,"2,574","1,065"
    E42000090 Outer London,60,"32,877",565,"7,702",635,"2,581","1,000"
    E42000090 Outer London,61,"33,718",538,"7,208",591,"2,324",990
    E42000090 Outer London,62,"34,683",550,"6,553",573,"2,142",841
    E42000090 Outer London,63,"38,144",472,"6,188",522,"1,794",839
    E42000090 Outer London,64,"39,140",484,"5,539",445,"1,755",752
    E42000090 Outer London,65,"29,539",445,"5,079",357,"1,841",696
    E42000090 Outer London,66,"29,834",427,"4,806",338,"1,781",647
    E42000090 Outer London,67,"27,520",425,"4,672",286,"1,880",610
    E42000090 Outer London,68,"26,271",433,"4,675",280,"2,017",502
    E42000090 Outer London,69,"22,171",382,"4,410",248,"1,912",507
    E42000090 Outer London,70,"21,398",340,"4,411",260,"1,988",472
    E42000090 Outer London,71,"23,083",382,"4,502",283,"2,108",428
    E42000090 Outer London,72,"22,678",333,"4,321",237,"2,000",431
    E42000090 Outer London,73,"22,406",311,"3,933",228,"1,804",397
    E42000090 Outer London,74,"21,682",306,"3,809",214,"1,749",357
    E42000090 Outer London,75,"21,081",287,"3,497",208,"1,654",340
    E42000090 Outer London,76,"20,432",288,"3,139",165,"1,513",301
    E42000090 Outer London,77,"19,275",285,"2,948",162,"1,300",264
    E42000090 Outer London,78,"19,241",278,"2,621",132,"1,139",259
    E42000090 Outer London,79,"18,812",222,"2,294",137,"1,000",226
    E42000090 Outer London,80,"18,442",188,"2,113",101,941,245
    E42000090 Outer London,81,"17,419",184,"1,745",89,831,214
    E42000090 Outer London,82,"15,786",177,"1,394",100,672,170
    E42000090 Outer London,83,"14,764",139,"1,256",71,539,139
    E42000090 Outer London,84,"13,668",153,987,70,452,115
    E42000090 Outer London,     85 - 89,"52,466",447,"3,189",209,"1,173",412
    E42000090 Outer London,     90 - 94,"21,930",135,964,61,336,128
    E42000090 Outer London,     95 - 99,"5,906",41,189,16,82,36
    E42000090 Outer London,     100 and over,854,8,53,3,19,7
        E41000293 Barking and Dagenham,        E41000293 Barking and Dagenham,0,0,0,0,0,0
        E41000293 Barking and Dagenham,     Total: Age,"108,386","7,878","28,279","1,315","37,140","2,913"
        E41000293 Barking and Dagenham,0,"1,523",408,711,14,964,115
        E41000293 Barking and Dagenham,1,"1,461",421,691,17,"1,063",73
        E41000293 Barking and Dagenham,2,"1,490",385,724,15,"1,081",88
        E41000293 Barking and Dagenham,3,"1,509",361,664,11,"1,133",85
        E41000293 Barking and Dagenham,4,"1,459",336,609,7,"1,160",98
        E41000293 Barking and Dagenham,5,"1,293",330,553,16,"1,068",63
        E41000293 Barking and Dagenham,6,"1,201",277,551,8,864,58
        E41000293 Barking and Dagenham,7,"1,156",239,473,12,765,62
        E41000293 Barking and Dagenham,8,"1,178",221,472,11,755,57
        E41000293 Barking and Dagenham,9,"1,172",279,437,7,702,51
        E41000293 Barking and Dagenham,10,"1,231",207,403,3,676,39
        E41000293 Barking and Dagenham,11,"1,207",159,317,10,673,39
        E41000293 Barking and Dagenham,12,"1,327",175,357,6,618,33
        E41000293 Barking and Dagenham,13,"1,428",221,357,39,680,33
        E41000293 Barking and Dagenham,14,"1,423",174,333,9,537,43
        E41000293 Barking and Dagenham,15,"1,349",152,364,21,603,45
        E41000293 Barking and Dagenham,16,"1,496",213,360,14,519,35
        E41000293 Barking and Dagenham,17,"1,541",159,318,22,540,29
        E41000293 Barking and Dagenham,18,"1,492",159,328,24,488,25
        E41000293 Barking and Dagenham,19,"1,384",118,324,21,417,25
        E41000293 Barking and Dagenham,20,"1,453",133,445,18,427,26
        E41000293 Barking and Dagenham,21,"1,382",137,459,17,406,30
        E41000293 Barking and Dagenham,22,"1,448",113,464,33,433,36
        E41000293 Barking and Dagenham,23,"1,615",123,558,42,485,26
        E41000293 Barking and Dagenham,24,"1,487",118,592,32,478,37
        E41000293 Barking and Dagenham,25,"1,512",97,645,28,482,33
